자치구,행정동,성별,연령대,총인구수,1인가구수,데이터 사용량,평일 총 이동 횟수 미추정 인구수,평일 총 이동 횟수,휴일 이동 미추정 인구수,휴일 총 이동 횟수 평균,평일 총 이동 거리 미추정 인구수,평일 총 이동 거리 합계,휴일 총 이동 거리 미추정 인구수,휴일 총 이동 거리 합계,지하철 이용 미추정 인구수,지하철이동일수 합계,게임 서비스 사용 미추정 인구수,게임 서비스 사용일수,금융 서비스 사용 미추정 인구수,금융 서비스 사용일수,쇼핑 서비스 사용 미추정 인구수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용 미추정 인구수,동영상/방송 서비스 사용일수,유튜브 사용 미추정 인구수,유튜브 사용일수,넷플릭스 사용 미추정 인구수,넷플릭스 사용일수,배달 서비스 사용 미추정 인구수,배달 서비스 사용일수,배달_브랜드 서비스 사용 미추정 인구수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용 미추정 인구수,배달_식재료 서비스 사용일수
강남구,삼성1동,2,50,1687,132,8.7,108,72.4,168,32.0,167,1702.1,248,1033.0,167,30.4,71,100.1,175,162.9,134,244.2,388,44.2,40,-0.30000000000000004,1076,-1.5,1130,20.8,1648,11.899999999999999,1675,5.1
강남구,삼성1동,2,60,1001,140,4.1,134,52.4,254,24.0,207,1159.8,340,661.5,239,23.0,53,86.0,353,72.4,274,110.4,417,31.900000000000002,35,-0.5,866,-1.7999999999999998,921,18.0,997,7.5,992,5.1
강남구,삼성2동,1,20,1653,442,34.0,149,47.900000000000006,174,24.0,181,1131.8,196,736.6,197,22.0,45,133.6,128,189.9,100,194.2,131,64.6,29,0.6,356,-0.2,398,30.8,1434,7.1,1629,3.4
강남구,삼성2동,1,30,2564,874,24.6,333,57.400000000000006,408,26.700000000000003,360,1399.8,397,869.4,426,24.2,146,112.7,332,251.6,267,246.6,369,62.5,72,0.30000000000000004,771,-0.4,629,32.3,2170,7.8,2521,3.4
강남구,삼성2동,1,40,2868,396,16.6,284,64.7,354,26.5,320,1742.5,377,917.7,396,26.6,216,110.80000000000001,410,223.5,348,249.9,502,57.2,156,0.0,1092,-0.5,1207,22.700000000000003,2527,8.8,2804,3.4
강남구,삼성2동,1,50,2313,252,12.5,202,99.4,276,40.0,210,2762.7,303,1435.4,265,41.7,139,130.5,331,223.7,303,233.20000000000002,448,60.7,90,-0.30000000000000004,1425,-1.5,1751,23.5,2208,11.5,2292,5.1
강남구,삼성2동,1,60,1191,159,5.3999999999999995,132,66.2,265,29.2,167,1722.4,311,865.7,221,33.8,73,92.9,387,85.3,366,93.80000000000001,475,37.6,54,-0.6,1035,-1.7999999999999998,1136,17.1,1183,3.4,1189,1.7
강남구,삼성2동,2,20,2014,585,22.299999999999997,133,47.3,164,23.7,164,1085.7,207,740.6,167,21.7,62,78.5,102,145.1,81,223.6,141,49.2,34,0.2,337,-0.1,298,29.400000000000002,1876,5.8,1927,3.4
강남구,삼성2동,2,30,3433,1072,16.8,254,50.5,323,24.1,354,1013.6,418,798.2,417,20.2,162,73.6,257,194.0,216,291.1,375,53.900000000000006,93,0.1,892,-0.30000000000000004,635,27.9,3130,6.800000000000001,3262,3.4
강남구,삼성2동,2,40,3109,412,10.0,230,43.7,313,20.200000000000003,365,873.2,433,642.3,447,16.799999999999997,133,75.69999999999999,241,160.9,181,264.2,400,42.0,73,-0.1,1226,-0.5,910,21.200000000000003,2865,7.1,3032,3.4
강남구,삼성2동,2,50,2489,295,8.3,223,66.8,306,31.200000000000003,329,1530.0,412,1028.7,394,27.700000000000003,96,100.1,285,169.4,234,246.2,595,44.199999999999996,54,-0.30000000000000004,1610,-1.5,1732,22.6,2415,8.5,2443,5.1
강남구,삼성2동,2,60,1400,212,4.8,173,46.0,343,22.599999999999998,301,1047.0,488,655.9,349,21.3,96,89.4,526,72.4,456,112.4,660,32.8,75,-0.7,1229,-1.7999999999999998,1311,24.0,1386,18.1,1392,3.4
강남구,세곡동,1,20,2197,378,28.3,128,53.099999999999994,198,23.9,147,1417.9,235,796.0,174,27.9,51,131.5,101,175.39999999999998,93,175.2,182,59.0,33,0.5,580,-0.30000000000000004,572,21.0,1921,8.5,2166,3.4
강남구,세곡동,1,30,3729,852,23.6,295,71.9,381,29.4,296,1875.8000000000002,389,1008.8,324,34.1,178,118.1,427,248.39999999999998,341,256.0,470,61.699999999999996,102,0.30000000000000004,1115,-0.30000000000000004,994,23.5,3134,8.6,3657,3.4
강남구,세곡동,1,40,3281,346,15.1,205,75.1,299,28.2,209,2210.4,283,986.5999999999999,257,35.1,186,116.3,402,234.8,346,260.6,499,51.9,110,0.1,1292,-0.5,1622,16.7,2853,7.7,3232,3.4
강남구,세곡동,1,50,3384,310,11.6,168,113.4,256,43.6,172,3452.6,267,1549.6999999999998,211,53.3,133,131.0,416,222.5,380,218.89999999999998,648,55.4,92,-0.2,2344,-1.5,2820,19.6,3271,11.5,3364,3.4
강남구,세곡동,1,60,1960,365,4.3,196,73.4,395,30.7,231,1953.7,463,887.0,279,37.2,160,96.3,680,94.1,679,96.2,817,36.0,141,-0.7000000000000001,1782,-1.7999999999999998,1895,16.9,1945,8.299999999999999,1958,1.7
강남구,세곡동,2,20,2287,440,17.7,112,54.7,153,24.200000000000003,129,1227.4,189,784.0999999999999,123,28.5,42,75.9,71,148.3,51,212.60000000000002,166,44.8,22,0.2,467,-0.2,405,22.0,2121,6.2,2192,3.4
강남구,세곡동,2,30,4062,860,15.0,194,56.6,307,25.3,224,1201.3000000000002,327,849.4,244,29.4,159,71.3,235,187.10000000000002,179,285.7,342,49.0,92,0.0,1157,-0.30000000000000004,921,21.7,3691,7.0,3934,3.4
강남구,세곡동,2,40,3137,330,8.4,165,53.8,229,22.6,247,1075.1,277,700.7,182,25.9,102,72.9,198,160.0,139,256.5,413,38.5,55,-0.1,1446,-0.7,1303,15.600000000000001,2829,7.1,3053,3.4
강남구,세곡동,2,50,3893,421,5.9,225,82.7,351,33.9,305,1750.1999999999998,463,1046.6,299,40.7,142,97.0,424,157.0,383,213.2,983,39.4,79,-0.30000000000000004,2769,-1.5,3116,16.8,3816,11.1,3854,5.1
강남구,세곡동,2,60,2489,609,3.0,380,55.300000000000004,717,23.799999999999997,492,1110.1,847,612.6,563,27.700000000000003,301,84.3,1156,72.0,1075,103.9,1410,28.8,254,-0.9,2286,-1.9,2396,15.399999999999999,2482,3.9000000000000004,2475,3.4
강남구,수서동,1,20,966,92,33.7,65,51.5,107,25.6,78,1230.7,125,713.2,65,28.799999999999997,15,148.3,88,196.0,63,203.0,72,62.0,7,0.5,238,-0.2,230,23.6,756,7.1,953,3.4
강남구,수서동,1,30,1567,232,27.3,115,65.5,158,26.9,119,1970.5,144,886.2,138,34.0,56,126.30000000000001,168,257.8,125,276.7,191,65.9,31,0.30000000000000004,408,-0.30000000000000004,441,25.4,1227,7.7,1538,3.4
강남구,수서동,1,40,808,171,16.1,78,62.1,121,24.700000000000003,83,1956.6,129,876.7,97,31.599999999999998,61,118.6,144,205.2,111,244.2,161,53.9,47,-0.1,435,-0.8,451,18.4,699,8.3,798,3.4
강남구,수서동,1,50,1705,418,13.0,167,92.0,249,37.400000000000006,189,2663.2,270,1318.7,207,46.4,113,134.4,319,200.0,288,221.5,432,62.5,84,-0.30000000000000004,1312,-1.5,1461,18.0,1653,9.5,1703,1.7
강남구,수서동,1,60,1082,469,6.0,150,60.6,278,27.9,216,1567.5,303,757.6,230,35.0,130,101.6,467,84.8,395,109.1,459,40.1,112,-0.9,977,-1.7999999999999998,1043,12.600000000000001,1071,7.4,1077,3.4
강남구,수서동,2,20,977,103,17.6,41,52.3,86,24.1,50,1199.4,101,741.8,55,28.799999999999997,18,80.3,64,143.60000000000002,32,193.9,101,44.3,5,0.2,201,-0.30000000000000004,224,20.4,903,7.0,941,3.4
강남구,수서동,2,30,1334,183,14.0,97,51.1,140,23.299999999999997,115,1156.1,140,751.2,104,27.4,52,75.1,83,187.60000000000002,59,296.6,123,51.6,22,0.1,437,-0.5,345,22.9,1180,6.5,1275,3.4
강남구,수서동,2,40,769,165,12.7,55,51.900000000000006,115,20.799999999999997,70,1130.3,133,647.4,77,26.6,43,80.3,92,175.60000000000002,64,273.4,122,50.8,30,-0.2,410,-0.7,355,20.1,693,6.3,749,3.4
강남구,수서동,2,50,2488,594,7.1,213,75.3,404,30.9,303,1590.8,483,936.4000000000001,274,36.6,135,105.7,440,155.0,318,233.8,710,42.9,99,-0.5,1847,-1.5,2048,18.6,2403,8.1,2474,1.7
강남구,수서동,2,60,1880,955,3.4,377,45.8,626,21.0,484,918.2,722,557.2,496,25.5,234,91.4,966,71.3,850,112.8,1045,30.4,211,-1.1,1772,-1.9,1810,28.700000000000003,1871,12.5,1874,5.1
강남구,신사동,1,20,1058,254,33.8,65,46.9,97,23.0,87,1217.3,131,736.1,84,23.799999999999997,25,131.1,72,172.60000000000002,63,197.6,93,64.4,10,0.5,212,-0.1,239,29.0,965,5.6,1020,3.4
강남구,신사동,1,30,1363,421,25.4,212,52.3,250,25.1,231,1261.1,257,778.8,241,25.7,120,108.2,238,228.7,192,242.2,251,62.900000000000006,89,0.2,438,-0.30000000000000004,369,29.6,1207,7.7,1337,3.4
강남구,신사동,1,40,1433,181,14.4,236,60.5,317,26.0,256,1610.1,307,824.2,272,29.4,133,101.6,302,207.89999999999998,254,234.2,318,53.7,99,-0.2,614,-0.6,734,22.9,1279,7.9,1419,3.4
강남구,신사동,1,50,1522,135,12.2,155,104.0,209,42.2,178,2687.7,226,1396.4,174,50.3,104,125.30000000000001,260,213.70000000000002,222,230.5,341,60.1,67,-0.30000000000000004,922,-1.4,1106,23.0,1462,12.3,1508,5.1
강남구,신사동,1,60,1133,174,6.7,109,73.6,228,31.6,155,1778.7,291,894.3,164,39.9,76,100.4,373,96.9,348,114.6,453,38.2,55,-0.5,975,-1.7999999999999998,1078,26.4,1130,3.4,1130,3.4
강남구,신사동,2,20,1292,349,23.8,82,46.1,69,22.9,88,1011.9000000000001,111,692.5,75,22.8,32,72.9,66,149.7,47,239.4,83,53.099999999999994,19,0.30000000000000004,247,-0.1,197,30.0,1229,5.4,1250,3.4
강남구,신사동,2,30,1645,472,17.6,153,48.5,196,22.7,211,958.3,246,728.4,184,22.9,111,73.3,179,175.5,131,289.1,213,54.3,64,0.0,442,-0.30000000000000004,343,27.4,1557,7.1,1607,3.4
강남구,신사동,2,40,1647,193,12.2,181,47.5,200,20.5,233,991.7,276,595.7,203,22.1,100,69.19999999999999,153,149.6,134,264.0,223,44.400000000000006,61,-0.1,681,-0.6,542,20.5,1561,6.699999999999999,1615,3.4
강남구,신사동,2,50,1714,162,8.5,150,70.8,233,32.2,220,1575.4,318,985.8,189,33.4,97,101.4,182,167.2,133,255.3,375,45.4,37,-0.30000000000000004,1106,-1.5,1178,18.9,1675,12.5,1683,5.1
강남구,신사동,2,60,1291,240,3.4,187,45.6,376,22.299999999999997,290,920.2,505,652.4,293,23.4,120,84.2,510,62.9,390,98.8,604,28.5,80,-0.7000000000000001,1153,-1.7999999999999998,1217,17.1,1291,0.0,1286,3.4
강남구,압구정동,1,20,1287,112,32.099999999999994,74,49.8,128,25.5,101,1122.8000000000002,158,723.1,119,25.5,38,125.30000000000001,78,170.4,63,162.89999999999998,110,60.7,23,0.4,274,-0.2,290,27.7,1183,6.699999999999999,1271,3.4
강남구,압구정동,1,30,1764,233,21.9,193,61.9,234,27.8,206,1448.8000000000002,255,839.9,212,29.8,105,110.19999999999999,225,217.8,166,217.5,243,56.0,71,0.30000000000000004,489,-0.4,457,28.0,1566,7.8999999999999995,1711,3.4
강남구,압구정동,1,40,2259,178,14.700000000000001,263,69.8,355,28.299999999999997,283,1715.8,363,891.0,303,31.7,195,104.19999999999999,398,214.9,309,242.3,442,57.1,137,-0.1,789,-0.5,978,21.799999999999997,2059,9.1,2231,3.4
강남구,압구정동,1,50,2301,144,12.4,190,110.1,239,43.1,199,2780.7,278,1411.2,212,51.5,152,124.9,337,216.89999999999998,296,216.6,491,60.7,104,-0.30000000000000004,1309,-1.2,1637,23.799999999999997,2197,13.5,2287,5.1
강남구,압구정동,1,60,1815,244,5.9,158,83.9,318,33.2,208,1968.3,399,912.2,228,43.2,97,100.0,501,96.4,468,112.7,641,37.8,72,-0.4,1546,-1.7999999999999998,1708,15.8,1803,7.5,1811,3.4
강남구,압구정동,2,20,1489,134,19.8,48,50.1,77,24.9,70,1035.1,105,684.7,72,25.0,34,75.6,60,122.69999999999999,41,195.8,80,43.599999999999994,14,0.2,269,-0.1,257,24.0,1431,7.5,1436,3.4
강남구,압구정동,2,30,2197,247,15.4,157,48.9,218,24.1,206,971.5,252,683.3,196,23.8,114,68.2,173,166.0,150,279.7,261,50.4,72,0.0,636,-0.30000000000000004,426,25.200000000000003,2059,7.5,2137,3.4
강남구,압구정동,2,40,2495,179,9.6,247,46.5,317,21.5,308,884.2,397,609.8,297,21.5,181,68.6,298,148.6,225,245.60000000000002,391,40.0,120,-0.2,977,-0.5,786,19.5,2287,7.8999999999999995,2414,3.4
강남구,압구정동,2,50,2783,193,7.8,221,74.2,346,33.8,316,1659.2,464,986.0999999999999,309,34.4,159,94.4,330,154.7,215,239.0,597,41.9,83,-0.30000000000000004,1737,-1.4,1895,21.4,2723,10.4,2734,5.1
강남구,압구정동,2,60,2150,357,3.8,259,51.2,563,23.7,397,1054.6,729,615.6,419,24.9,154,86.0,730,73.0,556,115.8,900,28.8,98,-0.6,1868,-1.7999999999999998,1980,13.2,2144,7.5,2136,5.1
강남구,역삼1동,1,20,3052,1780,33.0,370,44.099999999999994,370,23.4,393,1156.5,417,837.5,459,19.3,112,130.3,216,209.6,231,200.2,284,63.9,68,0.4,684,-0.2,466,35.8,2674,7.6,2987,3.4
강남구,역삼1동,1,30,4950,3631,26.5,591,51.3,704,25.0,733,1307.1,778,897.9,841,21.9,292,122.3,625,259.1,552,254.9,708,67.0,206,0.2,1453,-0.30000000000000004,1121,36.4,4288,8.0,4835,3.4
강남구,역삼1동,1,40,2691,1363,18.1,383,53.3,463,23.8,450,1499.5,522,856.6,559,22.0,195,112.6,464,223.10000000000002,397,240.8,559,56.3,141,0.0,1208,-0.7,1058,28.2,2432,8.2,2653,3.4
강남구,역삼1동,1,50,2743,620,15.3,323,86.2,402,38.3,395,2677.8,455,1452.3,465,36.6,155,136.5,434,222.7,380,236.5,598,66.2,128,-0.1,1817,-1.5,2020,28.6,2634,13.6,2717,5.1
강남구,역삼1동,1,60,1421,237,7.2,189,67.9,295,31.3,239,1798.3,348,913.6,319,37.3,116,105.3,419,113.4,415,127.1,494,44.4,85,-0.5,1233,-1.7999999999999998,1321,29.3,1414,8.4,1415,3.4
강남구,역삼1동,2,20,4288,2557,25.9,269,44.3,321,23.4,353,1050.5,386,825.1,422,19.4,120,84.9,187,181.0,145,252.8,260,53.900000000000006,55,0.4,745,-0.1,500,35.3,4003,6.8,4075,3.4
강남구,역삼1동,2,30,5375,3826,18.0,537,45.3,671,21.9,712,960.2,795,772.0,865,18.5,270,82.19999999999999,425,208.2,336,285.20000000000005,569,55.099999999999994,169,0.1,1398,-0.30000000000000004,918,32.7,4939,7.3,5143,3.4
강남구,역삼1동,2,40,2393,1196,12.1,285,43.4,359,19.8,434,923.5,495,661.9,544,16.8,136,84.9,259,175.10000000000002,213,261.7,396,46.7,97,-0.2,1048,-0.6,789,25.9,2238,7.3,2333,3.4
강남구,역삼1동,2,50,3052,698,9.6,406,68.4,502,31.6,551,1568.2,659,1051.1,726,26.799999999999997,181,112.7,411,192.4,408,259.5,758,49.9,118,-0.30000000000000004,2147,-1.5,2161,29.6,2975,11.600000000000001,3022,5.1
강남구,역삼1동,2,60,1598,300,6.2,244,53.7,383,25.5,363,1262.5,529,749.3,489,23.4,115,97.80000000000001,568,97.0,478,144.1,685,39.7,104,-0.6,1375,-1.7999999999999998,1397,33.5,1587,7.1000000000000005,1586,5.1
강남구,역삼2동,1,20,1744,558,30.2,143,44.9,164,22.9,170,1105.2,242,785.7,210,19.9,54,129.6,132,183.7,98,176.6,153,61.699999999999996,20,0.5,397,-0.2,406,29.0,1553,6.3,1714,3.4
강남구,역삼2동,1,30,2646,998,25.4,294,54.400000000000006,335,25.6,340,1365.8000000000002,373,904.0,424,22.9,138,117.8,292,256.4,261,258.4,338,64.6,91,0.30000000000000004,767,-0.30000000000000004,616,32.9,2191,7.9,2599,3.4
강남구,역삼2동,1,40,3542,356,16.799999999999997,318,63.9,382,24.299999999999997,395,1747.6,449,833.5,494,26.1,190,115.6,456,240.3,364,255.4,506,57.4,123,0.1,1329,-0.4,1472,23.2,3137,8.5,3478,3.4
강남구,역삼2동,1,50,2591,247,13.7,218,99.3,278,38.7,263,2837.8,338,1434.7,334,40.7,128,134.0,334,235.8,277,230.7,462,63.5,88,-0.1,1534,-1.3,1894,24.8,2456,12.7,2574,5.1
강남구,역삼2동,1,60,1263,192,5.0,162,67.9,264,28.9,207,1703.7,319,833.3,289,34.5,101,97.1,418,96.9,410,96.5,501,36.8,81,-0.6,1102,-1.7999999999999998,1209,30.5,1255,7.199999999999999,1258,5.1
강남구,역삼2동,2,20,2143,738,22.3,126,43.5,158,22.3,163,991.4000000000001,193,723.2,176,18.8,43,78.6,97,155.1,56,224.89999999999998,126,50.7,21,0.30000000000000004,353,-0.1,334,29.5,1989,6.2,2034,3.4
강남구,역삼2동,2,30,3455,1192,17.0,274,45.5,343,22.4,428,927.4,448,744.0,515,17.700000000000003,141,75.2,214,199.9,184,293.5,305,54.900000000000006,81,0.1,930,-0.30000000000000004,601,29.5,3137,6.800000000000001,3320,3.4
강남구,역삼2동,2,40,3893,365,9.5,343,40.8,411,19.0,602,845.7,560,596.0,743,15.9,119,73.5,265,164.9,185,262.3,435,41.3,67,-0.1,1499,-0.5,1042,21.5,3542,7.1,3804,3.4
강남구,역삼2동,2,50,2658,274,7.0,268,63.4,413,29.3,388,1439.7,529,945.0999999999999,566,24.4,131,99.3,341,158.3,287,232.9,694,39.7,74,-0.4,1776,-1.5,1851,23.5,2597,8.6,2628,5.1
강남구,역삼2동,2,60,1490,275,3.4000000000000004,280,41.6,446,20.1,393,922.3,581,600.4,542,18.2,104,82.4,582,70.0,493,99.2,732,28.9,77,-0.8,1326,-1.7999999999999998,1408,22.5,1486,3.4,1483,3.4
강남구,일원1동,1,20,1310,289,34.0,100,45.8,135,22.700000000000003,120,1222.6999999999998,149,708.7,134,23.8,30,132.8,89,181.6,67,198.2,104,65.2,21,0.5,319,-0.2,294,26.3,1102,6.7,1280,3.4
강남구,일원1동,1,30,1417,369,24.6,178,61.9,208,26.4,189,1573.2,215,891.7,199,29.299999999999997,76,127.5,179,257.2,157,275.8,183,67.4,56,0.30000000000000004,460,-0.4,400,27.799999999999997,1148,7.800000000000001,1390,3.4
강남구,일원1동,1,40,1158,196,19.8,83,65.4,118,24.9,106,1907.3,130,828.3,114,30.0,50,120.69999999999999,125,219.2,104,266.79999999999995,143,55.1,36,0.2,521,-0.6,592,19.700000000000003,1028,8.3,1144,3.4
강남구,일원1동,1,50,1903,285,15.1,157,96.7,225,39.4,181,2776.0,243,1377.4,202,42.8,66,135.2,230,218.1,266,224.3,381,62.5,59,-0.2,1374,-1.6,1578,20.200000000000003,1838,15.5,1895,3.4
강남구,일원1동,1,60,963,263,5.6,166,60.9,250,26.2,211,1645.5,279,811.3,234,30.1,76,95.6,373,82.69999999999999,350,93.0,427,36.7,64,-0.7000000000000001,888,-1.9,941,35.8,959,10.0,959,1.7
강남구,일원1동,2,20,1279,312,21.1,72,45.3,96,23.5,79,1061.3,118,761.0,96,23.5,24,80.9,53,155.8,50,233.2,90,52.0,8,0.30000000000000004,268,-0.1,276,24.1,1168,5.5,1243,3.4
강남구,일원1동,2,30,1317,327,16.0,132,50.8,124,23.0,155,1058.4,163,765.3,150,24.6,48,81.6,91,206.4,78,306.9,130,55.2,34,0.0,418,-0.4,364,25.8,1154,6.7,1286,3.4
강남구,일원1동,2,40,1220,201,10.7,127,46.599999999999994,129,20.6,172,894.0999999999999,179,639.4,169,20.5,42,80.5,96,165.6,60,269.7,173,44.6,27,-0.1,580,-0.6,475,19.0,1051,8.6,1185,3.4
강남구,일원1동,2,50,2258,352,6.5,227,71.6,242,30.6,314,1327.8,345,896.7,339,30.0,76,103.3,270,151.7,238,216.9,651,41.3,44,-0.30000000000000004,1750,-1.7,1835,20.9,2205,5.0,2245,5.1
강남구,일원1동,2,60,1338,474,2.7,352,45.1,504,21.2,451,944.0,599,639.8,529,21.7,167,90.7,667,64.7,643,101.89999999999999,770,29.799999999999997,150,-1.0,1266,-1.9,1309,31.4,1332,5.0,1333,1.7
강남구,일원2동,1,20,973,75,24.5,71,48.4,79,22.700000000000003,89,1155.8,102,640.5,84,23.1,33,128.8,75,155.6,67,158.0,102,59.7,27,0.4,240,-0.30000000000000004,309,22.299999999999997,814,5.5,946,1.7
강남구,일원2동,1,30,1443,202,25.0,128,65.5,163,28.1,129,1643.9,190,857.8,169,31.2,77,119.7,135,247.79999999999998,129,266.9,169,63.9,42,0.30000000000000004,443,-0.4,351,24.9,1144,8.3,1409,3.4
강남구,일원2동,1,40,1231,109,14.200000000000001,129,68.5,143,25.700000000000003,135,1912.9,151,850.4,157,30.7,73,109.9,188,222.8,145,241.3,207,52.1,56,0.1,518,-0.6,637,16.7,1073,8.7,1223,3.4
강남구,일원2동,1,50,1584,156,12.5,76,106.7,136,39.7,107,3174.3,168,1411.0,131,45.3,54,131.3,189,220.6,161,218.8,282,60.3,35,-0.2,1007,-1.5,1300,18.6,1527,14.5,1578,5.1
강남구,일원2동,1,60,822,272,4.2,95,65.19999999999999,184,28.299999999999997,137,1765.1,221,822.4,186,32.6,82,95.1,308,91.7,279,96.4,329,35.6,69,-0.9,744,-1.9,795,18.7,819,2.5,821,0.0
강남구,일원2동,2,20,833,86,18.5,43,53.4,43,25.0,42,1110.9,63,736.7,52,26.1,13,73.1,29,139.8,17,208.0,52,45.5,9,0.2,162,-0.2,168,21.7,778,5.6,805,3.4
강남구,일원2동,2,30,1492,191,13.8,115,53.3,121,24.4,152,1090.9,146,760.5999999999999,152,24.5,73,69.0,110,191.9,82,304.4,134,50.3,36,0.0,427,-0.4,337,22.7,1338,6.7,1426,3.4
강남구,일원2동,2,40,1353,113,8.4,91,48.8,121,21.5,141,944.3,169,631.1,139,20.0,35,72.30000000000001,92,158.0,53,256.5,152,38.9,19,-0.1,623,-0.7,491,17.7,1248,6.9,1322,3.4
강남구,일원2동,2,50,1977,225,6.4,139,72.0,209,30.8,194,1595.3,294,981.0999999999999,239,29.5,60,98.1,196,142.2,147,221.7,456,39.9,30,-0.4,1416,-1.5,1537,20.1,1925,8.8,1949,5.1
강남구,일원2동,2,60,1290,516,3.0,239,45.8,385,21.2,318,920.0,476,562.3,379,21.1,128,90.1,580,65.8,502,95.9,673,29.299999999999997,109,-0.9,1192,-1.9,1231,18.1,1287,8.4,1282,5.1
강남구,일원본동,1,20,1416,71,31.6,102,49.8,129,23.799999999999997,123,1215.7,154,705.9000000000001,120,24.6,50,137.3,91,167.7,85,178.1,107,64.69999999999999,44,0.5,356,-0.30000000000000004,466,23.1,1180,7.5,1387,3.4
강남구,일원본동,1,30,1428,85,25.9,106,63.7,149,28.3,126,1764.1999999999998,164,906.5,143,32.6,85,127.19999999999999,157,255.0,140,264.5,173,65.4,69,0.2,407,-0.4,423,24.8,1108,7.699999999999999,1404,3.4
강남구,일원본동,1,40,2191,79,16.799999999999997,148,69.6,195,26.5,160,2123.1,206,868.0,197,33.3,73,113.80000000000001,253,241.0,186,258.9,297,59.0,44,0.2,817,-0.5,1087,16.9,1892,9.3,2158,3.4
강남구,일원본동,1,50,2530,118,12.3,137,112.80000000000001,219,43.2,134,3285.4,211,1462.4,186,49.9,93,128.7,279,232.9,229,216.2,401,62.2,76,-0.1,1557,-1.4,2050,17.1,2425,11.1,2511,5.1
강남구,일원본동,1,60,998,140,4.5,71,76.1,142,29.4,95,2003.6000000000001,170,821.6,125,35.2,56,99.89999999999999,238,88.6,237,102.1,338,35.8,48,-0.6,876,-1.7999999999999998,960,19.3,990,4.8,994,3.4
강남구,일원본동,2,20,1259,72,19.4,71,51.5,87,24.6,83,1222.0,102,715.3,95,26.4,40,80.5,67,141.0,52,213.7,101,47.900000000000006,38,0.2,293,-0.2,300,21.9,1144,5.7,1193,3.4
강남구,일원본동,2,30,1746,93,15.8,96,50.8,106,24.4,125,1076.7,116,749.1,112,25.0,55,76.0,109,200.3,71,303.1,143,54.400000000000006,30,0.1,542,-0.4,404,21.799999999999997,1527,7.199999999999999,1657,3.4
강남구,일원본동,2,40,2587,88,9.1,146,46.3,162,21.200000000000003,215,968.5,220,661.8,196,20.8,77,74.8,127,171.5,77,267.0,215,41.3,44,-0.1,1082,-0.5,893,17.6,2297,7.6,2506,3.4
강남구,일원본동,2,50,2685,134,5.9,129,72.0,204,31.6,188,1618.3000000000002,275,1009.9,229,30.799999999999997,88,94.10000000000001,281,156.1,176,218.7,576,40.3,37,-0.30000000000000004,1803,-1.5,2032,15.3,2623,10.6,2655,5.1
강남구,일원본동,2,60,1191,227,3.1,155,46.6,285,20.7,229,1015.3,375,562.7,275,21.3,110,82.7,459,67.1,379,93.6,591,29.9,79,-0.9,1070,-1.9,1144,20.4,1185,3.4,1187,3.4
강남구,청담동,1,20,1830,318,34.5,105,50.5,151,24.700000000000003,127,1131.0,184,684.0,144,22.6,41,127.3,118,171.6,88,184.1,120,63.0,21,0.5,354,-0.1,378,29.099999999999998,1597,7.0,1802,3.4
강남구,청담동,1,30,2309,662,27.3,232,63.900000000000006,297,29.3,254,1457.5,313,881.5,280,28.1,169,113.4,311,252.89999999999998,256,263.9,325,65.1,102,0.30000000000000004,635,-0.30000000000000004,555,31.6,1954,7.7,2249,3.4
강남구,청담동,1,40,2337,354,16.2,232,67.1,311,27.200000000000003,256,1679.8,321,878.2,288,27.6,183,103.80000000000001,383,218.5,307,238.2,421,55.3,115,0.0,840,-0.5,1022,21.6,2112,8.1,2295,3.4
강남구,청담동,1,50,2736,234,12.8,202,106.3,296,42.5,241,2885.0,326,1434.0,263,44.8,136,123.9,355,221.9,315,227.2,498,61.599999999999994,94,-0.2,1509,-1.2,1952,21.5,2641,9.2,2720,5.1
강남구,청담동,1,60,1472,188,6.4,100,80.6,233,34.6,149,1912.0,275,927.4,174,40.7,89,99.8,421,101.4,412,110.3,457,40.9,67,-0.4,1227,-1.7999999999999998,1405,31.1,1461,5.9,1468,3.4
강남구,청담동,2,20,1987,387,25.8,99,49.099999999999994,131,24.0,124,1093.8,152,733.0999999999999,152,23.4,51,76.7,92,151.2,65,251.70000000000002,101,55.0,33,0.4,284,0.0,285,31.1,1854,5.1,1892,3.4
강남구,청담동,2,30,2807,716,17.200000000000003,248,49.599999999999994,291,24.200000000000003,341,990.1,368,714.9000000000001,323,20.7,151,69.1,202,181.9,155,287.8,285,52.8,81,0.0,651,-0.30000000000000004,509,27.9,2580,7.699999999999999,2698,3.4
강남구,청담동,2,40,2692,392,10.8,214,47.6,296,22.200000000000003,322,1010.0999999999999,369,680.9,348,19.4,141,71.9,262,168.7,183,270.0,362,46.7,84,-0.1,961,-0.5,866,22.1,2486,7.1,2625,3.4
강남구,청담동,2,50,3216,304,7.9,252,75.7,348,33.7,356,1727.9,462,1029.6,369,31.2,177,94.9,385,163.10000000000002,284,249.6,668,44.0,103,-0.30000000000000004,2011,-1.4,2162,22.8,3144,9.5,3168,5.1
강남구,청담동,2,60,1693,281,4.4,237,51.9,431,24.0,334,1136.7,572,670.0,394,23.8,128,88.0,657,72.6,552,123.9,741,31.200000000000003,91,-0.6,1502,-1.7999999999999998,1571,20.3,1692,6.7,1681,5.1
